simbolo,cenario,retorno_proximo,ganhos,perdas,is_ganho_futuro,dia1,dia2,dia3,dia4,dia5,dia6,dia7,dia8,dia9,media_is_ganho_futuro
BANANAS31USDT,++,-0.01896248137613432,,-0.01896248137613432,0,0.011660188784008874,0.013035126234906658,,,,,,,,0.2
BANANAS31USDT,++,0.0011574074074074403,0.0011574074074074403,,1,0.010447321954090594,0.006553079947575258,,,,,,,,0.2
BANANAS31USDT,++,-0.013439306358381531,,-0.013439306358381531,0,0.006553079947575258,0.0011574074074074403,,,,,,,,0.2
BANANAS31USDT,++,-0.00275842044134722,,-0.00275842044134722,0,0.01209796400118024,0.004081632653061273,,,,,,,,0.2
BANANAS31USDT,+++,-0.013439306358381531,,-0.013439306358381531,0,0.010447321954090594,0.006553079947575258,0.0011574074074074403,,,,,,,0.2
BANANAUSDT,++,-0.0253118121790169,,-0.0253118121790169,0,0.020190476190476314,0.017923823749066425,,,,,,,,0.2
BANANAUSDT,++,0.017359709325797335,0.017359709325797335,,1,0.0028397565922921864,0.0020226537216829765,,,,,,,,0.2
BANANAUSDT,++,-0.006746031746031722,,-0.006746031746031722,0,0.0020226537216829765,0.017359709325797335,,,,,,,,0.2
BANANAUSDT,++,-0.010399334442595665,,-0.010399334442595665,0,0.02432778489116516,0.0016666666666667052,,,,,,,,0.2
BANANAUSDT,+++,-0.006746031746031722,,-0.006746031746031722,0,0.0028397565922921864,0.0020226537216829765,0.017359709325797335,,,,,,,0.2
BATUSDT,++,0.008536585365853666,0.008536585365853666,,1,0.00814026299311199,0.01863354037267073,,,,,,,,0.2857142857142857
BATUSDT,++,-0.01571946795646917,,-0.01571946795646917,0,0.01863354037267073,0.008536585365853666,,,,,,,,0.2857142857142857
BATUSDT,++,-0.01256613756613767,,-0.01256613756613767,0,0.010818120351588911,0.011371237458194017,,,,,,,,0.2857142857142857
BATUSDT,++,0.09629147690305806,0.09629147690305806,,1,0.02203856749311295,0.03571428571428581,,,,,,,,0.2857142857142857
BATUSDT,++,-0.029673590504451064,,-0.029673590504451064,0,0.03571428571428581,0.09629147690305806,,,,,,,,0.2857142857142857
BATUSDT,+++,-0.01571946795646917,,-0.01571946795646917,0,0.00814026299311199,0.01863354037267073,0.008536585365853666,,,,,,,0.2857142857142857
BATUSDT,+++,-0.029673590504451064,,-0.029673590504451064,0,0.02203856749311295,0.03571428571428581,0.09629147690305806,,,,,,,0.2857142857142857
BBUSDT,++,-0.029563932002956372,,-0.029563932002956372,0,0.018419033000767637,0.019593067068575776,,,,,,,,0.25
BBUSDT,++,0.004222972972973027,0.004222972972973027,,1,0.012237762237762295,0.022452504317789446,,,,,,,,0.25
BBUSDT,++,-0.005887300252312877,,-0.005887300252312877,0,0.022452504317789446,0.004222972972973027,,,,,,,,0.25
BBUSDT,+++,-0.005887300252312877,,-0.005887300252312877,0,0.012237762237762295,0.022452504317789446,0.004222972972973027,,,,,,,0.25
BCHUSDT,++,-0.01699535032868371,,-0.01699535032868371,0,0.010493523528447346,0.012007139380172172,,,,,,,,0.2857142857142857
BCHUSDT,++,0.004200268817204256,0.004200268817204256,,1,0.0006776215483654813,0.0076180802437786355,,,,,,,,0.2857142857142857
BCHUSDT,++,-0.004015392337293089,,-0.004015392337293089,0,0.0076180802437786355,0.004200268817204256,,,,,,,,0.2857142857142857
BCHUSDT,++,0.0021933524548674033,0.0021933524548674033,,1,0.0018697943226244629,0.005598914149983258,,,,,,,,0.2857142857142857
BCHUSDT,++,-0.002356902356902335,,-0.002356902356902335,0,0.005598914149983258,0.0021933524548674033,,,,,,,,0.2857142857142857
BCHUSDT,+++,-0.004015392337293089,,-0.004015392337293089,0,0.0006776215483654813,0.0076180802437786355,0.004200268817204256,,,,,,,0.2857142857142857
BCHUSDT,+++,-0.002356902356902335,,-0.002356902356902335,0,0.0018697943226244629,0.005598914149983258,0.0021933524548674033,,,,,,,0.2857142857142857
BELUSDT,++,-0.009219858156028327,,-0.009219858156028327,0,0.014936247723132956,0.01220387652548438,,,,,,,,0.0
BELUSDT,++,-0.004615384615384799,,-0.004615384615384799,0,0.010260457774269982,0.015625,,,,,,,,0.0
BELUSDT,++,-0.0031164783794310758,,-0.0031164783794310758,0,0.022373152217339154,0.003126221180148381,,,,,,,,0.0
BERAUSDT,++,0.0374762808349145,0.0374762808349145,,1,0.004849660523763344,0.01737451737451745,,,,,,,,0.7857142857142857
BERAUSDT,++,-0.026063100137174167,,-0.026063100137174167,0,0.01737451737451745,0.0374762808349145,,,,,,,,0.7857142857142857
BERAUSDT,++,-0.010199556541019783,,-0.010199556541019783,0,0.016439643024894313,0.04205175600739364,,,,,,,,0.7857142857142857
BERAUSDT,++,0.002785515320334442,0.002785515320334442,,1,0.0063507572056666906,0.045631067961164895,,,,,,,,0.7857142857142857
BERAUSDT,++,0.012962962962963065,0.012962962962963065,,1,0.045631067961164895,0.002785515320334442,,,,,,,,0.7857142857142857
BERAUSDT,++,0.007769652650822634,0.007769652650822634,,1,0.002785515320334442,0.012962962962963065,,,,,,,,0.7857142857142857
BERAUSDT,++,0.03673469387755102,0.03673469387755102,,1,0.012962962962963065,0.007769652650822634,,,,,,,,0.7857142857142857
BERAUSDT,+++,-0.026063100137174167,,-0.026063100137174167,0,0.004849660523763344,0.01737451737451745,0.0374762808349145,,,,,,,0.7857142857142857
BERAUSDT,+++,0.012962962962963065,0.012962962962963065,,1,0.0063507572056666906,0.045631067961164895,0.002785515320334442,,,,,,,0.7857142857142857
BERAUSDT,+++,0.007769652650822634,0.007769652650822634,,1,0.045631067961164895,0.002785515320334442,0.012962962962963065,,,,,,,0.7857142857142857
BERAUSDT,+++,0.03673469387755102,0.03673469387755102,,1,0.002785515320334442,0.012962962962963065,0.007769652650822634,,,,,,,0.7857142857142857
BERAUSDT,++++,0.007769652650822634,0.007769652650822634,,1,0.0063507572056666906,0.045631067961164895,0.002785515320334442,0.012962962962963065,,,,,,0.7857142857142857
BERAUSDT,++++,0.03673469387755102,0.03673469387755102,,1,0.045631067961164895,0.002785515320334442,0.012962962962963065,0.007769652650822634,,,,,,0.7857142857142857
BERAUSDT,+++++,0.03673469387755102,0.03673469387755102,,1,0.0063507572056666906,0.045631067961164895,0.002785515320334442,0.012962962962963065,0.007769652650822634,,,,,0.7857142857142857
BFUSDUSDT,++,-0.0003001500750375863,,-0.0003001500750375863,0,0.0001000700490343398,0.00010006003602169855,,,,,,,,0.25
BFUSDUSDT,++,0.0002001200720433971,0.0002001200720433971,,1,0.00020018016214584655,0.0001000700490343398,,,,,,,,0.25
BFUSDUSDT,++,-0.00030012004801927006,,-0.00030012004801927006,0,0.0001000700490343398,0.0002001200720433971,,,,,,,,0.25
BFUSDUSDT,+++,-0.00030012004801927006,,-0.00030012004801927006,0,0.00020018016214584655,0.0001000700490343398,0.0002001200720433971,,,,,,,0.25
BIGTIMEUSDT,++,0.007043380822794987,0.007043380822794987,,1,0.004240052185257692,0.014452744397531525,,,,,,,,0.25
BIGTIMEUSDT,++,-0.019710697822285628,,-0.019710697822285628,0,0.014452744397531525,0.007043380822794987,,,,,,,,0.25
BIGTIMEUSDT,++,-0.007271468144044224,,-0.007271468144044224,0,0.012236212094342891,0.01191310441485638,,,,,,,,0.25
BIGTIMEUSDT,+++,-0.019710697822285628,,-0.019710697822285628,0,0.004240052185257692,0.014452744397531525,0.007043380822794987,,,,,,,0.25
BIOUSDT,++,-0.0641666666666667,,-0.0641666666666667,0,0.017948717948717885,0.007556675062972307,,,,,,,,0.0
BIOUSDT,++,-0.014204545454545414,,-0.014204545454545414,0,0.006815968841285436,0.02127659574468077,,,,,,,,0.0
BNBUSDT,++,0.01358214382059364,0.01358214382059364,,1,0.007655399854749945,0.007360933881563447,,,,,,,,0.48
BNBUSDT,++,-0.005704896027401984,,-0.005704896027401984,0,0.007360933881563447,0.01358214382059364,,,,,,,,0.48
BNBUSDT,++,0.013031949679551902,0.013031949679551902,,1,0.0002503397467992219,0.002312083616384797,,,,,,,,0.48
BNBUSDT,++,-0.007230301536439221,,-0.007230301536439221,0,0.002312083616384797,0.013031949679551902,,,,,,,,0.48
BNBUSDT,++,0.00018022564250452788,0.00018022564250452788,,1,0.011910706239115276,0.0016849402447978168,,,,,,,,0.48
BNBUSDT,++,-0.005213588967373117,,-0.005213588967373117,0,0.0016849402447978168,0.00018022564250452788,,,,,,,,0.48
BNBUSDT,++,0.011953143676787015,0.011953143676787015,,1,0.0014523195102922326,0.0026846924588905807,,,,,,,,0.48
BNBUSDT,++,0.003165603590833843,0.003165603590833843,,1,0.0026846924588905807,0.011953143676787015,,,,,,,,0.48
BNBUSDT,++,0.012740203466465871,0.012740203466465871,,1,0.011953143676787015,0.003165603590833843,,,,,,,,0.48
BNBUSDT,++,-0.002429950005813364,,-0.002429950005813364,0,0.003165603590833843,0.012740203466465871,,,,,,,,0.48
BNBUSDT,++,0.008501758778989954,0.008501758778989954,,1,0.0023394351590575457,0.008962945139557199,,,,,,,,0.48
BNBUSDT,++,0.010688358674832754,0.010688358674832754,,1,0.008962945139557199,0.008501758778989954,,,,,,,,0.48
BNBUSDT,++,-0.006317119393556614,,-0.006317119393556614,0,0.008501758778989954,0.010688358674832754,,,,,,,,0.48
BNBUSDT,+++,-0.005704896027401984,,-0.005704896027401984,0,0.007655399854749945,0.007360933881563447,0.01358214382059364,,,,,,,0.48
BNBUSDT,+++,-0.007230301536439221,,-0.007230301536439221,0,0.0002503397467992219,0.002312083616384797,0.013031949679551902,,,,,,,0.48
BNBUSDT,+++,-0.005213588967373117,,-0.005213588967373117,0,0.011910706239115276,0.0016849402447978168,0.00018022564250452788,,,,,,,0.48
BNBUSDT,+++,0.003165603590833843,0.003165603590833843,,1,0.0014523195102922326,0.0026846924588905807,0.011953143676787015,,,,,,,0.48
BNBUSDT,+++,0.012740203466465871,0.012740203466465871,,1,0.0026846924588905807,0.011953143676787015,0.003165603590833843,,,,,,,0.48
BNBUSDT,+++,-0.002429950005813364,,-0.002429950005813364,0,0.011953143676787015,0.003165603590833843,0.012740203466465871,,,,,,,0.48
BNBUSDT,+++,0.010688358674832754,0.010688358674832754,,1,0.0023394351590575457,0.008962945139557199,0.008501758778989954,,,,,,,0.48
BNBUSDT,+++,-0.006317119393556614,,-0.006317119393556614,0,0.008962945139557199,0.008501758778989954,0.010688358674832754,,,,,,,0.48
BNBUSDT,++++,0.012740203466465871,0.012740203466465871,,1,0.0014523195102922326,0.0026846924588905807,0.011953143676787015,0.003165603590833843,,,,,,0.48
BNBUSDT,++++,-0.002429950005813364,,-0.002429950005813364,0,0.0026846924588905807,0.011953143676787015,0.003165603590833843,0.012740203466465871,,,,,,0.48
BNBUSDT,++++,-0.006317119393556614,,-0.006317119393556614,0,0.0023394351590575457,0.008962945139557199,0.008501758778989954,0.010688358674832754,,,,,,0.48
BNBUSDT,+++++,-0.002429950005813364,,-0.002429950005813364,0,0.0014523195102922326,0.0026846924588905807,0.011953143676787015,0.003165603590833843,0.012740203466465871,,,,,0.48
BNSOLUSDT,++,0.031746031746031855,0.031746031746031855,,1,0.01573676680972813,0.005633802816901401,,,,,,,,0.42857142857142855
BNSOLUSDT,++,0.002714932126696823,0.002714932126696823,,1,0.005633802816901401,0.031746031746031855,,,,,,,,0.42857142857142855
BNSOLUSDT,++,-0.023465703971119134,,-0.023465703971119134,0,0.031746031746031855,0.002714932126696823,,,,,,,,0.42857142857142855
BNSOLUSDT,++,-0.048884670147128495,,-0.048884670147128495,0,0.008793356130923469,0.02033898305084736,,,,,,,,0.42857142857142855
BNSOLUSDT,+++,0.002714932126696823,0.002714932126696823,,1,0.01573676680972813,0.005633802816901401,0.031746031746031855,,,,,,,0.42857142857142855
BNSOLUSDT,+++,-0.023465703971119134,,-0.023465703971119134,0,0.005633802816901401,0.031746031746031855,0.002714932126696823,,,,,,,0.42857142857142855
BNSOLUSDT,++++,-0.023465703971119134,,-0.023465703971119134,0,0.01573676680972813,0.005633802816901401,0.031746031746031855,0.002714932126696823,,,,,,0.42857142857142855
BNTUSDT,++,0.005555555555555536,0.005555555555555536,,1,0.0024000960038401686,0.012809768945289068,,,,,,,,0.25
BNTUSDT,++,-0.009286469965910427,,-0.009286469965910427,0,0.012809768945289068,0.005555555555555536,,,,,,,,0.25
BNTUSDT,++,-0.010147832623402686,,-0.010147832623402686,0,0.005353046138159456,0.01191683569979718,,,,,,,,0.25
BNTUSDT,+++,-0.009286469965910427,,-0.009286469965910427,0,0.0024000960038401686,0.012809768945289068,0.005555555555555536,,,,,,,0.25
BOMEUSDT,++,-0.01782449725776969,,-0.01782449725776969,0,0.000945179584121103,0.03305004721435312,,,,,,,,0.3333333333333333
BOMEUSDT,++,-0.015271195365982204,,-0.015271195365982204,0,0.015053763440860068,0.005826271186440746,,,,,,,,0.3333333333333333
BOMEUSDT,++,0.015283842794759916,0.015283842794759916,,1,0.0005467468562057043,0.0010928961748635224,,,,,,,,0.3333333333333333
BROCCOLI714USDT,++,-0.009378663540445475,,-0.009378663540445475,0,0.022553362867498983,0.007877116975187226,,,,,,,,0.0
BROCCOLI714USDT,++,-0.0011918951132301459,,-0.0011918951132301459,0,0.029544521953221325,0.0031885213232363263,,,,,,,,0.0
BTCUSDT,++,0.005791532333743632,0.005791532333743632,,1,0.005260855216835392,0.011089657700241284,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.015056822318027074,,-0.015056822318027074,0,0.011089657700241284,0.005791532333743632,,,,,,,,0.35294117647058826
BTCUSDT,++,0.0032420091324201206,0.0032420091324201206,,1,0.0015750977227853014,0.0035316963682954228,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.0017046119666968007,,-0.0017046119666968007,0,0.0035316963682954228,0.0032420091324201206,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.0002388525567327271,,-0.0002388525567327271,0,7.10513530042256e-05,0.003264126224579833,,,,,,,,0.35294117647058826
BTCUSDT,++,0.003907658710901707,0.003907658710901707,,1,0.0013334897770609366,0.0028246519376262658,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.0020553519264385756,,-0.0020553519264385756,0,0.0028246519376262658,0.003907658710901707,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.0007272511888007926,,-0.0007272511888007926,0,0.0047015518692758995,0.0075910904910920785,,,,,,,,0.35294117647058826
BTCUSDT,++,0.0018624147083694531,0.0018624147083694531,,1,0.001249013011658029,0.002477856526425626,,,,,,,,0.35294117647058826
BTCUSDT,++,0.0011889202555976919,0.0011889202555976919,,1,0.002477856526425626,0.0018624147083694531,,,,,,,,0.35294117647058826
BTCUSDT,++,-0.0033917890217423086,,-0.0033917890217423086,0,0.0018624147083694531,0.0011889202555976919,,,,,,,,0.35294117647058826
BTCUSDT,+++,-0.015056822318027074,,-0.015056822318027074,0,0.005260855216835392,0.011089657700241284,0.005791532333743632,,,,,,,0.35294117647058826
BTCUSDT,+++,-0.0017046119666968007,,-0.0017046119666968007,0,0.0015750977227853014,0.0035316963682954228,0.0032420091324201206,,,,,,,0.35294117647058826
BTCUSDT,+++,-0.0020553519264385756,,-0.0020553519264385756,0,0.0013334897770609366,0.0028246519376262658,0.003907658710901707,,,,,,,0.35294117647058826
BTCUSDT,+++,0.0011889202555976919,0.0011889202555976919,,1,0.001249013011658029,0.002477856526425626,0.0018624147083694531,,,,,,,0.35294117647058826
BTCUSDT,+++,-0.0033917890217423086,,-0.0033917890217423086,0,0.002477856526425626,0.0018624147083694531,0.0011889202555976919,,,,,,,0.35294117647058826
BTCUSDT,++++,-0.0033917890217423086,,-0.0033917890217423086,0,0.001249013011658029,0.002477856526425626,0.0018624147083694531,0.0011889202555976919,,,,,,0.35294117647058826
CAKEUSDT,++,-0.0006761325219744041,,-0.0006761325219744041,0,0.008304498269896099,0.015099519560741292,,,,,,,,0.0
CAKEUSDT,++,-0.006146059291395445,,-0.006146059291395445,0,0.009611829944547123,0.012815818381545219,,,,,,,,0.0
CAKEUSDT,++,-0.006610356224752034,,-0.006610356224752034,0,0.018761726078799112,0.0029465930018415243,,,,,,,,0.0
CELOUSDT,++,0.008531058384430912,0.008531058384430912,,1,0.0005425935973957241,0.017082429501084517,,,,,,,,0.25
CELOUSDT,++,-0.01876817340734882,,-0.01876817340734882,0,0.017082429501084517,0.008531058384430912,,,,,,,,0.25
CELOUSDT,++,-0.00407806583163417,,-0.00407806583163417,0,0.012759643916913754,0.005859947260474563,,,,,,,,0.25
CELOUSDT,+++,-0.01876817340734882,,-0.01876817340734882,0,0.0005425935973957241,0.017082429501084517,0.008531058384430912,,,,,,,0.25
CETUSUSDT,++,-0.025995125913891082,,-0.025995125913891082,0,0.02559576345984116,0.05938037865748713,,,,,,,,0.0
CETUSUSDT,++,-0.01949860724233987,,-0.01949860724233987,0,0.019361084220716362,0.02279202279202286,,,,,,,,0.0
CFXUSDT,++,0.04258517034068143,0.04258517034068143,,1,0.0020586721564590515,0.025166923472008218,,,,,,,,0.25
CFXUSDT,++,-0.02931283037001442,,-0.02931283037001442,0,0.025166923472008218,0.04258517034068143,,,,,,,,0.25
CFXUSDT,++,-0.0088740987243483,,-0.0088740987243483,0,0.002818489289740711,0.013490725126475533,,,,,,,,0.25
CFXUSDT,+++,-0.02931283037001442,,-0.02931283037001442,0,0.0020586721564590515,0.025166923472008218,0.04258517034068143,,,,,,,0.25
CGPTUSDT,++,-0.029272898961284155,,-0.029272898961284155,0,0.0028901734104045396,0.01729106628242061,,,,,,,,0.0
CHZUSDT,++,0.00494604316546754,0.00494604316546754,,1,0.00045641259698769865,0.014598540145985384,,,,,,,,0.2
CHZUSDT,++,-0.021923937360178836,,-0.021923937360178836,0,0.014598540145985384,0.00494604316546754,,,,,,,,0.2
CHZUSDT,++,-0.010464833292771925,,-0.010464833292771925,0,0.007730673316708403,0.01682751794110371,,,,,,,,0.2
CHZUSDT,++,-0.007641114123736914,,-0.007641114123736914,0,0.023918575063613057,0.008200795228628266,,,,,,,,0.2
CHZUSDT,+++,-0.021923937360178836,,-0.021923937360178836,0,0.00045641259698769865,0.014598540145985384,0.00494604316546754,,,,,,,0.2
CITYUSDT,++,-0.00613496932515345,,-0.00613496932515345,0,0.009769094138543544,0.0035180299032542273,,,,,,,,0.0
CKBUSDT,++,-0.020677966101694922,,-0.020677966101694922,0,0.013569937369519725,0.012701682114658386,,,,,,,,0.0
CKBUSDT,++,-0.009268015888027281,,-0.009268015888027281,0,0.01533087521831944,0.010512232415902156,,,,,,,,0.0
CKBUSDT,++,-0.0023278370514063784,,-0.0023278370514063784,0,0.021331738437001757,0.006246340035135578,,,,,,,,0.0
COMPUSDT,++,-0.034678899082568826,,-0.034678899082568826,0,0.014234875444839812,0.006463527239150446,,,,,,,,0.0
COMPUSDT,++,-0.015043708070745954,,-0.015043708070745954,0,0.010126059103120477,0.00634206219312583,,,,,,,,0.0
COMPUSDT,++,-0.008316008316008316,,-0.008316008316008316,0,0.017599660729431754,0.002292144196707646,,,,,,,,0.0
COOKIEUSDT,++,-0.024208566108007368,,-0.024208566108007368,0,0.003809523809523707,0.018975332068311257,,,,,,,,0.0
COOKIEUSDT,++,-0.009046624913013224,,-0.009046624913013224,0,0.02460202604920414,0.01483050847457612,,,,,,,,0.0
COSUSDT,++,-0.01844205890448658,,-0.01844205890448658,0,0.006442577030812302,0.011132758140829369,,,,,,,,0.0
COSUSDT,++,-0.006764705882352895,,-0.006764705882352895,0,0.0009057971014492239,0.02564102564102555,,,,,,,,0.0
COSUSDT,++,-0.000904704463208672,,-0.000904704463208672,0,0.026741293532338117,0.004239854633555362,,,,,,,,0.0
COTIUSDT,++,-0.01009114583333337,,-0.01009114583333337,0,0.013301902677218314,0.020937188434696052,,,,,,,,0.2
COTIUSDT,++,0.0027302511831088783,0.0027302511831088783,,1,0.0038809831824062613,0.011413843888070652,,,,,,,,0.2
COTIUSDT,++,-0.029769468143038713,,-0.029769468143038713,0,0.011413843888070652,0.0027302511831088783,,,,,,,,0.2
COTIUSDT,++,-0.005755662829558084,,-0.005755662829558084,0,0.026240183872821454,0.005225830533781117,,,,,,,,0.2
COTIUSDT,+++,-0.029769468143038713,,-0.029769468143038713,0,0.0038809831824062613,0.011413843888070652,0.0027302511831088783,,,,,,,0.2
COWUSDT,++,-0.019741480611045747,,-0.019741480611045747,0,0.00833730347784667,0.005197259626742223,,,,,,,,0.0
COWUSDT,++,-0.004361210877372956,,-0.004361210877372956,0,0.01749347258485634,0.0002566076469079359,,,,,,,,0.0
CRVUSDT,++,-0.002103250478011409,,-0.002103250478011409,0,0.006458557588805203,0.017015070491006368,,,,,,,,0.0
CTKUSDT,++,0.021827000808407382,0.021827000808407382,,1,0.001895991332611091,0.0032441200324411223,,,,,,,,0.4
CTKUSDT,++,-0.013185654008438852,,-0.013185654008438852,0,0.0032441200324411223,0.021827000808407382,,,,,,,,0.4
CTKUSDT,++,-0.0068846815834767705,,-0.0068846815834767705,0,0.01944943147815681,0.023187555033754137,,,,,,,,0.4
CTKUSDT,++,0.011949868842902944,0.011949868842902944,,1,0.02284340246468286,0.00822803408756978,,,,,,,,0.4
CTKUSDT,+++,-0.013185654008438852,,-0.013185654008438852,0,0.001895991332611091,0.0032441200324411223,0.021827000808407382,,,,,,,0.4
CUSDT,++,-0.053171983865053174,,-0.053171983865053174,0,0.031043849437330184,0.02634550244636813,,,,,,,,0.0
CUSDT,++,-0.028362698753760185,,-0.028362698753760185,0,0.02907769195820098,0.027373068432670955,,,,,,,,0.0
CVCUSDT,++,-0.011673151750972832,,-0.011673151750972832,0,0.009852216748768239,0.0029268292682926855,,,,,,,,0.0
CVXUSDT,++,-0.0037700282752121117,,-0.0037700282752121117,0,0.00941574118783195,0.015068165510643272,,,,,,,,0.3333333333333333
CVXUSDT,++,-0.012712880786759362,,-0.012712880786759362,0,0.005432098765432158,0.02382121807465598,,,,,,,,0.3333333333333333
CVXUSDT,++,0.012259615384615508,0.012259615384615508,,1,0.009475218658892226,0.001203369434416235,,,,,,,,0.3333333333333333
CYBERUSDT,++,-0.01856308009625296,,-0.01856308009625296,0,0.00774375219992951,0.01606706252183021,,,,,,,,0.0
DASHUSDT,++,-0.01652209830648499,,-0.01652209830648499,0,0.009737510584250764,0.015094339622641506,,,,,,,,0.0
DASHUSDT,++,-0.0070765148164528835,,-0.0070765148164528835,0,0.004046762589928088,0.012539184952978122,,,,,,,,0.0
DASHUSDT,++,0.0,,,0,0.018721461187214627,0.0017929179740028278,,,,,,,,0.0
DEGOUSDT,++,-0.00783699059561127,,-0.00783699059561127,0,0.004807692307692291,0.01754385964912286,,,,,,,,0.375
DEGOUSDT,++,-0.019669551534225005,,-0.019669551534225005,0,0.017871649065799966,0.014365522745410919,,,,,,,,0.375
DEGOUSDT,++,0.011942675159235527,0.011942675159235527,,1,0.005636070853462183,0.00560448358686938,,,,,,,,0.375
DEGOUSDT,++,0.002360346184107076,0.002360346184107076,,1,0.00560448358686938,0.011942675159235527,,,,,,,,0.375
DEGOUSDT,++,-0.005494505494505586,,-0.005494505494505586,0,0.011942675159235527,0.002360346184107076,,,,,,,,0.375
DEGOUSDT,+++,0.002360346184107076,0.002360346184107076,,1,0.005636070853462183,0.00560448358686938,0.011942675159235527,,,,,,,0.375
DEGOUSDT,+++,-0.005494505494505586,,-0.005494505494505586,0,0.00560448358686938,0.011942675159235527,0.002360346184107076,,,,,,,0.375
DEGOUSDT,++++,-0.005494505494505586,,-0.005494505494505586,0,0.005636070853462183,0.00560448358686938,0.011942675159235527,0.002360346184107076,,,,,,0.375
DEXEUSDT,++,0.003895923194656925,0.003895923194656925,,1,0.009130495856159548,0.0004175946547884113,,,,,,,,0.5
DEXEUSDT,++,0.0016632016632016633,0.0016632016632016633,,1,0.0004175946547884113,0.003895923194656925,,,,,,,,0.5
DEXEUSDT,++,-0.001798810017988095,,-0.001798810017988095,0,0.003895923194656925,0.0016632016632016633,,,,,,,,0.5
DEXEUSDT,++,-0.005056717233839048,,-0.005056717233839048,0,0.004435819240365957,0.009798509522495058,,,,,,,,0.5
DEXEUSDT,++,0.00395742358078599,0.00395742358078599,,1,0.0006868131868131844,0.005902539464653467,,,,,,,,0.5
DEXEUSDT,+++,0.0016632016632016633,0.0016632016632016633,,1,0.009130495856159548,0.0004175946547884113,0.003895923194656925,,,,,,,0.5
DEXEUSDT,+++,-0.001798810017988095,,-0.001798810017988095,0,0.0004175946547884113,0.003895923194656925,0.0016632016632016633,,,,,,,0.5
DEXEUSDT,++++,-0.001798810017988095,,-0.001798810017988095,0,0.009130495856159548,0.0004175946547884113,0.003895923194656925,0.0016632016632016633,,,,,,0.5
DFUSDT,++,-0.012499999999999956,,-0.012499999999999956,0,0.009076175040518608,0.002248634757468615,,,,,,,,0.0
DFUSDT,++,-0.0020804438280166426,,-0.0020804438280166426,0,0.021413276231263323,0.007686932215234199,,,,,,,,0.0
DIAUSDT,++,-0.00728993477426787,,-0.00728993477426787,0,0.0046259582342056405,0.02868043678463361,,,,,,,,0.0
DIAUSDT,++,-0.004331845628774089,,-0.004331845628774089,0,0.005586592178770999,0.007671957671957719,,,,,,,,0.0
DOGEUSDT,++,0.04343913612565431,0.04343913612565431,,1,0.004525826274705214,0.01054023891208189,,,,,,,,0.2
DOGEUSDT,++,-0.028773030184241377,,-0.028773030184241377,0,0.01054023891208189,0.04343913612565431,,,,,,,,0.2
DOGEUSDT,++,-0.000520471894517649,,-0.000520471894517649,0,0.017408123791102348,0.01936510743655484,,,,,,,,0.2
DOGEUSDT,++,-0.005550535691235425,,-0.005550535691235425,0,0.0388943909246422,0.0070630037264927115,,,,,,,,0.2
DOGEUSDT,+++,-0.028773030184241377,,-0.028773030184241377,0,0.004525826274705214,0.01054023891208189,0.04343913612565431,,,,,,,0.2
DOTUSDT,++,-0.015818431911966968,,-0.015818431911966968,0,0.019020446980503758,0.017732151189920886,,,,,,,,0.0
DOTUSDT,++,-0.019405551461557313,,-0.019405551461557313,0,0.00780659783429849,0.01724137931034475,,,,,,,,0.0
DUSDT,++,-0.01986228813559321,,-0.01986228813559321,0,0.009706120248045291,0.008277703604806508,,,,,,,,0.25
DUSDT,++,0.0002902757619738239,0.0002902757619738239,,1,0.019081693500298202,0.007899356348741948,,,,,,,,0.25
DUSDT,++,-0.021474172954149662,,-0.021474172954149662,0,0.007899356348741948,0.0002902757619738239,,,,,,,,0.25
DUSDT,+++,-0.021474172954149662,,-0.021474172954149662,0,0.019081693500298202,0.007899356348741948,0.0002902757619738239,,,,,,,0.25
DYDXUSDT,++,0.0050890585241729624,0.0050890585241729624,,1,0.002061005770816138,0.02385849444672994,,,,,,,,0.25
DYDXUSDT,++,-0.018920719520319818,,-0.018920719520319818,0,0.02385849444672994,0.0050890585241729624,,,,,,,,0.25
DYDXUSDT,++,-0.024860253015592693,,-0.024860253015592693,0,0.007549448890231014,0.018732204405814468,,,,,,,,0.25
DYDXUSDT,+++,-0.018920719520319818,,-0.018920719520319818,0,0.002061005770816138,0.02385849444672994,0.0050890585241729624,,,,,,,0.25
EGLDUSDT,++,-0.021276595744680993,,-0.021276595744680993,0,0.015142337976983722,0.009546539379474916,,,,,,,,0.0
EGLDUSDT,++,-0.010953608247422641,,-0.010953608247422641,0,0.007251153592616966,0.015706806282722585,,,,,,,,0.0
EGLDUSDT,++,-0.0006644518272426181,,-0.0006644518272426181,0,0.020380434782608647,0.001997336884154599,,,,,,,,0.0
EIGENUSDT,++,-0.012688821752265933,,-0.012688821752265933,0,0.017161716171617103,0.073977936404932,,,,,,,,0.0
EIGENUSDT,++,-0.03389830508474578,,-0.03389830508474578,0,0.012802275960170695,0.03581460674157322,,,,,,,,0.0
ENAUSDT,++,-0.05477690626205478,,-0.05477690626205478,0,0.006751493118670515,0.0029662109878771936,,,,,,,,0.0
