"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"27.08.2021","255,45","255,06","256,06","254,34","279,49K","0,00%"
"26.08.2021","255,46","256,00","256,35","255,07","270,62K","0,30%"
"25.08.2021","254,70","256,29","257,17","254,59","202,98K","-1,14%"
"24.08.2021","257,65","260,51","261,04","256,09","300,78K","-2,07%"
"23.08.2021","263,09","259,79","263,25","259,20","128,30K","1,27%"
"20.08.2021","259,79","261,38","262,99","259,17","536,80K","-0,23%"
"19.08.2021","260,39","257,40","260,49","257,23","521,12K","1,52%"
"18.08.2021","256,50","254,55","258,61","254,22","858,05K","0,77%"
"17.08.2021","254,55","255,64","256,59","253,21","456,58K","-0,95%"
"16.08.2021","257,00","254,85","257,00","252,12","313,48K","0,83%"
"13.08.2021","254,89","254,88","256,39","253,40","380,50K","0,00%"
"12.08.2021","254,90","252,94","255,30","252,02","475,12K","0,71%"
"11.08.2021","253,10","250,50","253,10","250,20","362,17K","0,92%"
"10.08.2021","250,80","252,73","253,63","250,24","263,30K","-0,76%"
"09.08.2021","252,73","254,25","255,08","251,23","258,11K","-0,30%"
"06.08.2021","253,50","252,30","253,79","250,99","169,13K","0,88%"
"05.08.2021","251,30","247,00","252,00","245,27","627,34K","1,03%"
"04.08.2021","248,73","248,90","250,88","247,51","139,53K","-0,43%"
"03.08.2021","249,80","250,35","251,50","248,75","382,13K","0,32%"
"02.08.2021","249,00","247,50","249,00","244,55","641,63K","-0,54%"
"30.07.2021","250,35","243,77","250,35","242,61","713,30K","2,39%"
"29.07.2021","244,50","243,75","244,50","242,34","411,54K","-0,07%"
"28.07.2021","244,67","247,47","247,75","244,61","247,75K","-1,70%"
"27.07.2021","248,90","248,98","249,00","245,40","290,15K","-0,03%"
"26.07.2021","248,98","249,48","249,93","246,94","385,26K","-0,27%"
"23.07.2021","249,65","246,68","250,50","245,95","468,79K","0,31%"
"22.07.2021","248,87","245,80","248,87","245,27","161,90K","1,02%"
"21.07.2021","246,35","247,29","248,87","245,01","243,93K","-0,02%"
"20.07.2021","246,39","244,59","246,39","244,07","295,07K","1,69%"
"19.07.2021","242,30","241,40","242,65","239,15","458,31K","0,37%"
"16.07.2021","241,40","242,30","243,28","239,82","214,71K","-0,37%"
"15.07.2021","242,30","240,75","242,70","240,32","165,88K","0,04%"
"14.07.2021","242,21","243,01","244,65","240,87","390,42K","-1,74%"
"13.07.2021","246,50","247,43","247,84","245,21","108,06K","-0,20%"
"12.07.2021","247,00","248,63","249,68","245,90","335,86K","0,00%"
"08.07.2021","247,00","247,05","247,75","244,90","325,55K","-0,78%"
"07.07.2021","248,95","245,78","249,56","245,36","553,35K","1,53%"
"06.07.2021","245,20","240,00","245,85","240,00","421,47K","2,51%"
"05.07.2021","239,20","239,08","240,20","238,50","165,66K","0,46%"
"02.07.2021","238,10","235,41","239,32","234,67","308,41K","0,80%"
"01.07.2021","236,20","232,50","236,90","231,41","468,98K","1,59%"
"30.06.2021","232,50","231,80","234,20","231,15","433,22K","1,22%"
"29.06.2021","229,70","229,76","231,85","229,27","248,49K","0,00%"
"28.06.2021","229,70","229,93","230,70","228,91","126,37K","0,48%"
"25.06.2021","228,60","227,42","230,99","227,26","337,76K","0,84%"
"24.06.2021","226,70","228,25","229,07","226,70","341,04K","-0,57%"
"23.06.2021","228,00","229,00","229,75","227,71","226,23K","-0,87%"
"22.06.2021","229,99","230,44","231,18","228,42","229,14K","0,00%"
"21.06.2021","230,00","229,21","230,84","228,35","713,01K","0,26%"
"18.06.2021","229,40","228,50","230,79","226,23","307,77K","-0,35%"
"17.06.2021","230,20","231,80","231,88","228,70","191,99K","-1,12%"
"16.06.2021","232,80","232,90","232,90","229,64","237,88K","-0,04%"
"15.06.2021","232,90","234,90","235,27","232,12","156,79K","-0,85%"
"14.06.2021","234,90","235,50","235,50","232,50","216,42K","-1,05%"
"11.06.2021","237,40","234,72","237,40","234,25","355,54K","1,41%"
"10.06.2021","234,10","232,27","234,27","231,70","538,39K","0,91%"
"09.06.2021","232,00","231,81","233,75","231,12","286,72K","0,23%"
"08.06.2021","231,47","232,00","232,80","229,64","147,61K","0,00%"
"07.06.2021","231,46","232,27","232,83","230,01","336,30K","-0,11%"
"04.06.2021","231,71","232,26","233,40","231,20","265,99K","-0,51%"
